,Unnamed: 0,Price_Category,Number of Bedrooms,County,Rent_Price,Land_Price,Population of County,Average_Value_County,Rent_To_Land_Ratio,Average_Value_Bedroom_Count,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m,Net_Income
1749,1749,Standard,Three bed,Waterford,1032.67,23000,127363,1004.115167,0.044898696,1083.613333,156.59,283.68,60.72,105.1,27.18,54057
1750,1750,Standard,Three bed,Waterford,1017.84,23000,127363,1004.115167,0.044253913,1083.613333,156.59,283.68,60.72,105.1,27.18,54057
1751,1751,Standard,All bedrooms,Waterford,992.57,23000,127363,1004.115167,0.043155217,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1752,1752,Standard,All bedrooms,Waterford,982.3,23000,127363,1004.115167,0.042708696,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1753,1753,Standard,1 to 3 bed,Waterford,962.84,23000,127363,1004.115167,0.041862609,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1754,1754,Standard,1 to 3 bed,Waterford,958.5,23000,127363,1004.115167,0.041673913,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1755,1755,Standard,All bedrooms,Waterford,955.84,23000,127363,1004.115167,0.041558261,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1756,1756,Standard,Three bed,Waterford,947.94,23000,127363,1004.115167,0.041214783,1083.613333,156.59,283.68,60.72,105.1,27.18,54057
1757,1757,Standard,All bedrooms,Waterford,940.74,23000,127363,1004.115167,0.040901739,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1758,1758,Standard,All bedrooms,Waterford,928.92,23000,127363,1004.115167,0.040387826,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1759,1759,Standard,Two bed,Waterford,927.17,23000,127363,1004.115167,0.040311739,926.01,156.59,283.68,60.72,105.1,27.18,54057
1760,1760,Standard,Two bed,Waterford,923.06,23000,127363,1004.115167,0.040133043,926.01,156.59,283.68,60.72,105.1,27.18,54057
1761,1761,Standard,1 to 3 bed,Waterford,922.48,23000,127363,1004.115167,0.040107826,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1762,1762,Standard,1 to 3 bed,Waterford,918.97,23000,127363,1004.115167,0.039955217,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1763,1763,Standard,All bedrooms,Waterford,910.14,23000,127363,1004.115167,0.039571304,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1764,1764,Standard,1 to 2 bed,Waterford,910.14,23000,127363,1004.115167,0.039571304,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1765,1765,Standard,1 to 3 bed,Waterford,910.14,23000,127363,1004.115167,0.039571304,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1766,1766,Standard,Two bed,Waterford,897.43,23000,127363,1004.115167,0.039018696,926.01,156.59,283.68,60.72,105.1,27.18,54057
1767,1767,Standard,Two bed,Waterford,894.28,23000,127363,1004.115167,0.038881739,926.01,156.59,283.68,60.72,105.1,27.18,54057
1768,1768,Standard,All bedrooms,Waterford,892.63,23000,127363,1004.115167,0.03881,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1769,1769,Standard,1 to 2 bed,Waterford,892.63,23000,127363,1004.115167,0.03881,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1770,1770,Standard,1 to 3 bed,Waterford,892.63,23000,127363,1004.115167,0.03881,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1771,1771,Standard,1 to 3 bed,Waterford,890.18,23000,127363,1004.115167,0.038703478,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1772,1772,Standard,1 to 3 bed,Waterford,882.83,23000,127363,1004.115167,0.038383913,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1773,1773,Standard,All bedrooms,Waterford,877.25,23000,127363,1004.115167,0.038141304,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1774,1774,Standard,Two bed,Waterford,874.84,23000,127363,1004.115167,0.038036522,926.01,156.59,283.68,60.72,105.1,27.18,54057
1775,1775,Standard,1 to 2 bed,Waterford,870.17,23000,127363,1004.115167,0.037833478,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1776,1776,Standard,All bedrooms,Waterford,865.91,23000,127363,1004.115167,0.037648261,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1777,1777,Standard,1 to 3 bed,Waterford,862.8,23000,127363,1004.115167,0.037513043,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1778,1778,Budget,Two bed,Waterford,857.42,23000,127363,1004.115167,0.03727913,926.01,156.59,283.68,60.72,105.1,27.18,54057
1779,1779,Budget,1 to 2 bed,Waterford,841.88,23000,127363,1004.115167,0.036603478,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1780,1780,Budget,1 to 2 bed,Waterford,839.83,23000,127363,1004.115167,0.036514348,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1781,1781,Budget,1 to 3 bed,Waterford,832.58,23000,127363,1004.115167,0.03619913,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1782,1782,Budget,1 to 2 bed,Waterford,820.37,23000,127363,1004.115167,0.035668261,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1783,1783,Budget,1 to 2 bed,Waterford,807.71,23000,127363,1004.115167,0.035117826,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1784,1784,Budget,One bed,Waterford,801.67,23000,127363,1004.115167,0.034855217,771.5425,156.59,283.68,60.72,105.1,27.18,54057
1785,1785,Budget,One bed,Waterford,795.73,23000,127363,1004.115167,0.034596957,771.5425,156.59,283.68,60.72,105.1,27.18,54057
1786,1786,Budget,All bedrooms,Waterford,758.25,23000,127363,1004.115167,0.032967391,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1787,1787,Budget,One bed,Waterford,744.71,23000,127363,1004.115167,0.032378696,771.5425,156.59,283.68,60.72,105.1,27.18,54057
1788,1788,Budget,One bed,Waterford,744.06,23000,127363,1004.115167,0.032350435,771.5425,156.59,283.68,60.72,105.1,27.18,54057
1789,1789,Budget,1 to 3 bed,Waterford,739.23,23000,127363,1004.115167,0.032140435,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1790,1790,Standard,Four plus bed,Westmeath,1176.5,16371,96221,937.7562857,0.071864883,1160.146667,120.29,1295.14,44.2,83.55,52.0,56911
1791,1791,Standard,Four plus bed,Westmeath,1154.16,16371,96221,937.7562857,0.070500275,1160.146667,120.29,1295.14,44.2,83.55,52.0,56911
1792,1792,Standard,Four plus bed,Westmeath,1149.78,16371,96221,937.7562857,0.070232729,1160.146667,120.29,1295.14,44.2,83.55,52.0,56911
1793,1793,Standard,Three bed,Westmeath,1037.85,16371,96221,937.7562857,0.063395639,1015.715,120.29,1295.14,44.2,83.55,52.0,56911
1794,1794,Standard,Three bed,Westmeath,1031.25,16371,96221,937.7562857,0.062992487,1015.715,120.29,1295.14,44.2,83.55,52.0,56911
1795,1795,Standard,All bedrooms,Westmeath,1028.3,16371,96221,937.7562857,0.06281229,940.9242857,120.29,1295.14,44.2,83.55,52.0,56911
1796,1796,Standard,Two bed,Westmeath,1023.93,16371,96221,937.7562857,0.062545355,925.744,120.29,1295.14,44.2,83.55,52.0,56911
1797,1797,Standard,All bedrooms,Westmeath,1004.14,16371,96221,937.7562857,0.06133651,940.9242857,120.29,1295.14,44.2,83.55,52.0,56911
1798,1798,Standard,1 to 3 bed,Westmeath,999.8,16371,96221,937.7562857,0.061071407,904.6714286,120.29,1295.14,44.2,83.55,52.0,56911
1799,1799,Standard,Three bed,Westmeath,997.98,16371,96221,937.7562857,0.060960235,1015.715,120.29,1295.14,44.2,83.55,52.0,56911
1800,1800,Standard,Three bed,Westmeath,995.78,16371,96221,937.7562857,0.060825851,1015.715,120.29,1295.14,44.2,83.55,52.0,56911
1801,1801,Standard,1 to 2 bed,Westmeath,984.34,16371,96221,937.7562857,0.060127054,890.4333333,120.29,1295.14,44.2,83.55,52.0,56911
1802,1802,Standard,All bedrooms,Westmeath,981.05,16371,96221,937.7562857,0.059926089,940.9242857,120.29,1295.14,44.2,83.55,52.0,56911
1803,1803,Standard,All bedrooms,Westmeath,967.79,16371,96221,937.7562857,0.05911612,940.9242857,120.29,1295.14,44.2,83.55,52.0,56911
1804,1804,Standard,Two bed,Westmeath,957.36,16371,96221,937.7562857,0.058479018,925.744,120.29,1295.14,44.2,83.55,52.0,56911
1805,1805,Standard,1 to 3 bed,Westmeath,944.37,16371,96221,937.7562857,0.057685542,904.6714286,120.29,1295.14,44.2,83.55,52.0,56911
1806,1806,Standard,1 to 3 bed,Westmeath,940.42,16371,96221,937.7562857,0.057444261,904.6714286,120.29,1295.14,44.2,83.55,52.0,56911
1807,1807,Standard,Two bed,Westmeath,932.31,16371,96221,937.7562857,0.056948873,925.744,120.29,1295.14,44.2,83.55,52.0,56911
1808,1808,Standard,1 to 3 bed,Westmeath,927.7,16371,96221,937.7562857,0.056667278,904.6714286,120.29,1295.14,44.2,83.55,52.0,56911
1809,1809,Standard,All bedrooms,Westmeath,918.13,16371,96221,937.7562857,0.056082707,940.9242857,120.29,1295.14,44.2,83.55,52.0,56911
1810,1810,Standard,1 to 2 bed,Westmeath,913.76,16371,96221,937.7562857,0.055815772,890.4333333,120.29,1295.14,44.2,83.55,52.0,56911
1811,1811,Standard,1 to 2 bed,Westmeath,912.19,16371,96221,937.7562857,0.055719871,890.4333333,120.29,1295.14,44.2,83.55,52.0,56911
1812,1812,Standard,1 to 3 bed,Westmeath,893.22,16371,96221,937.7562857,0.054561114,904.6714286,120.29,1295.14,44.2,83.55,52.0,56911
1813,1813,Standard,All bedrooms,Westmeath,885.59,16371,96221,937.7562857,0.054095046,940.9242857,120.29,1295.14,44.2,83.55,52.0,56911
1814,1814,Standard,1 to 2 bed,Westmeath,877.65,16371,96221,937.7562857,0.053610042,890.4333333,120.29,1295.14,44.2,83.55,52.0,56911
1815,1815,Standard,Two bed,Westmeath,877.02,16371,96221,937.7562857,0.053571559,925.744,120.29,1295.14,44.2,83.55,52.0,56911
1816,1816,Standard,One bed,Westmeath,874.72,16371,96221,937.7562857,0.053431067,795.8933333,120.29,1295.14,44.2,83.55,52.0,56911
1817,1817,Standard,1 to 3 bed,Westmeath,865.89,16371,96221,937.7562857,0.052891699,904.6714286,120.29,1295.14,44.2,83.55,52.0,56911
1818,1818,Budget,Two bed,Westmeath,838.1,16371,96221,937.7562857,0.051194185,925.744,120.29,1295.14,44.2,83.55,52.0,56911
1819,1819,Budget,1 to 2 bed,Westmeath,833.14,16371,96221,937.7562857,0.05089121,890.4333333,120.29,1295.14,44.2,83.55,52.0,56911
1820,1820,Budget,1 to 2 bed,Westmeath,821.52,16371,96221,937.7562857,0.050181418,890.4333333,120.29,1295.14,44.2,83.55,52.0,56911
1821,1821,Budget,All bedrooms,Westmeath,801.47,16371,96221,937.7562857,0.048956692,940.9242857,120.29,1295.14,44.2,83.55,52.0,56911
1822,1822,Budget,One bed,Westmeath,790.86,16371,96221,937.7562857,0.048308594,795.8933333,120.29,1295.14,44.2,83.55,52.0,56911
1823,1823,Budget,1 to 3 bed,Westmeath,761.3,16371,96221,937.7562857,0.046502963,904.6714286,120.29,1295.14,44.2,83.55,52.0,56911
1824,1824,Budget,One bed,Westmeath,722.1,16371,96221,937.7562857,0.044108485,795.8933333,120.29,1295.14,44.2,83.55,52.0,56911
1825,1825,Standard,Four plus bed,Wexford,1176.8,16500,163919,875.886087,0.071321212,1071.3025,203.03,258.55,72.16,135.27,19.89,52438
1826,1826,Standard,Four plus bed,Wexford,1110.37,16500,163919,875.886087,0.067295152,1071.3025,203.03,258.55,72.16,135.27,19.89,52438
1827,1827,Standard,Three bed,Wexford,1071.81,16500,163919,875.886087,0.064958182,942.3228571,203.03,258.55,72.16,135.27,19.89,52438
1828,1828,Standard,Four plus bed,Wexford,1020.71,16500,163919,875.886087,0.061861212,1071.3025,203.03,258.55,72.16,135.27,19.89,52438
1829,1829,Standard,Three bed,Wexford,1017.36,16500,163919,875.886087,0.061658182,942.3228571,203.03,258.55,72.16,135.27,19.89,52438
1830,1830,Standard,All bedrooms,Wexford,1007.37,16500,163919,875.886087,0.061052727,902.15,203.03,258.55,72.16,135.27,19.89,52438
1831,1831,Standard,All bedrooms,Wexford,1005.19,16500,163919,875.886087,0.060920606,902.15,203.03,258.55,72.16,135.27,19.89,52438
1832,1832,Standard,All bedrooms,Wexford,979.32,16500,163919,875.886087,0.059352727,902.15,203.03,258.55,72.16,135.27,19.89,52438
1833,1833,Standard,Four plus bed,Wexford,977.33,16500,163919,875.886087,0.059232121,1071.3025,203.03,258.55,72.16,135.27,19.89,52438
1834,1834,Standard,1 to 3 bed,Wexford,975.58,16500,163919,875.886087,0.059126061,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1835,1835,Standard,1 to 3 bed,Wexford,970.31,16500,163919,875.886087,0.058806667,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1836,1836,Standard,Three bed,Wexford,962.93,16500,163919,875.886087,0.058359394,942.3228571,203.03,258.55,72.16,135.27,19.89,52438
1837,1837,Standard,1 to 3 bed,Wexford,962.14,16500,163919,875.886087,0.058311515,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1838,1838,Standard,Three bed,Wexford,957.92,16500,163919,875.886087,0.058055758,942.3228571,203.03,258.55,72.16,135.27,19.89,52438
1839,1839,Standard,1 to 3 bed,Wexford,956.6,16500,163919,875.886087,0.057975758,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1840,1840,Standard,All bedrooms,Wexford,950.02,16500,163919,875.886087,0.05757697,902.15,203.03,258.55,72.16,135.27,19.89,52438
1841,1841,Standard,Two bed,Wexford,932.76,16500,163919,875.886087,0.056530909,840.955,203.03,258.55,72.16,135.27,19.89,52438
1842,1842,Standard,Three bed,Wexford,928.36,16500,163919,875.886087,0.056264242,942.3228571,203.03,258.55,72.16,135.27,19.89,52438
1843,1843,Standard,All bedrooms,Wexford,894.7,16500,163919,875.886087,0.054224242,902.15,203.03,258.55,72.16,135.27,19.89,52438
1844,1844,Standard,Two bed,Wexford,889.34,16500,163919,875.886087,0.053899394,840.955,203.03,258.55,72.16,135.27,19.89,52438
1845,1845,Standard,1 to 2 bed,Wexford,889.34,16500,163919,875.886087,0.053899394,799.5614286,203.03,258.55,72.16,135.27,19.89,52438
1846,1846,Standard,1 to 2 bed,Wexford,882.61,16500,163919,875.886087,0.053491515,799.5614286,203.03,258.55,72.16,135.27,19.89,52438
1847,1847,Standard,1 to 3 bed,Wexford,863.24,16500,163919,875.886087,0.052317576,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1848,1848,Budget,Three bed,Wexford,854.71,16500,163919,875.886087,0.051800606,942.3228571,203.03,258.55,72.16,135.27,19.89,52438
1849,1849,Budget,Two bed,Wexford,835.31,16500,163919,875.886087,0.050624848,840.955,203.03,258.55,72.16,135.27,19.89,52438
1850,1850,Budget,All bedrooms,Wexford,832.09,16500,163919,875.886087,0.050429697,902.15,203.03,258.55,72.16,135.27,19.89,52438
1851,1851,Budget,All bedrooms,Wexford,825.5,16500,163919,875.886087,0.050030303,902.15,203.03,258.55,72.16,135.27,19.89,52438
1852,1852,Budget,Two bed,Wexford,824.54,16500,163919,875.886087,0.049972121,840.955,203.03,258.55,72.16,135.27,19.89,52438
1853,1853,Budget,All bedrooms,Wexford,822.4,16500,163919,875.886087,0.049842424,902.15,203.03,258.55,72.16,135.27,19.89,52438
1854,1854,Budget,1 to 3 bed,Wexford,812.3,16500,163919,875.886087,0.049230303,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1855,1855,Budget,Three bed,Wexford,803.17,16500,163919,875.886087,0.04867697,942.3228571,203.03,258.55,72.16,135.27,19.89,52438
1856,1856,Budget,All bedrooms,Wexford,802.76,16500,163919,875.886087,0.048652121,902.15,203.03,258.55,72.16,135.27,19.89,52438
1857,1857,Budget,1 to 2 bed,Wexford,799.75,16500,163919,875.886087,0.048469697,799.5614286,203.03,258.55,72.16,135.27,19.89,52438
1858,1858,Budget,1 to 3 bed,Wexford,798.27,16500,163919,875.886087,0.04838,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1859,1859,Budget,Two bed,Wexford,796.42,16500,163919,875.886087,0.048267879,840.955,203.03,258.55,72.16,135.27,19.89,52438
1860,1860,Budget,1 to 2 bed,Wexford,795.0,16500,163919,875.886087,0.048181818,799.5614286,203.03,258.55,72.16,135.27,19.89,52438
1861,1861,Budget,1 to 3 bed,Wexford,794.88,16500,163919,875.886087,0.048174545,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1862,1862,Budget,1 to 3 bed,Wexford,784.1,16500,163919,875.886087,0.047521212,879.7133333,203.03,258.55,72.16,135.27,19.89,52438
1863,1863,Budget,1 to 2 bed,Wexford,768.87,16500,163919,875.886087,0.046598182,799.5614286,203.03,258.55,72.16,135.27,19.89,52438
1864,1864,Budget,Two bed,Wexford,767.36,16500,163919,875.886087,0.046506667,840.955,203.03,258.55,72.16,135.27,19.89,52438
1865,1865,Budget,1 to 2 bed,Wexford,743.82,16500,163919,875.886087,0.04508,799.5614286,203.03,258.55,72.16,135.27,19.89,52438
1866,1866,Budget,1 to 2 bed,Wexford,717.54,16500,163919,875.886087,0.043487273,799.5614286,203.03,258.55,72.16,135.27,19.89,52438
1867,1867,Budget,One bed,Wexford,717.53,16500,163919,875.886087,0.043486667,682.465,203.03,258.55,72.16,135.27,19.89,52438
1868,1868,Budget,One bed,Wexford,694.55,16500,163919,875.886087,0.042093939,682.465,203.03,258.55,72.16,135.27,19.89,52438
1869,1869,Budget,One bed,Wexford,676.37,16500,163919,875.886087,0.040992121,682.465,203.03,258.55,72.16,135.27,19.89,52438
1870,1870,Budget,One bed,Wexford,641.41,16500,163919,875.886087,0.038873333,682.465,203.03,258.55,72.16,135.27,19.89,52438
1871,1871,Luxury,Four plus bed,Wicklow,2533.96,15500,155851,1387.498148,0.16348129,1877.888,243.7,263.37,103.3,72.16,64.99,63733
1872,1872,Luxury,Three bed,Wicklow,2124.45,15500,155851,1387.498148,0.13706129,1611.874286,243.7,263.37,103.3,72.16,64.99,63733
1873,1873,Luxury,Four plus bed,Wicklow,2026.63,15500,155851,1387.498148,0.130750323,1877.888,243.7,263.37,103.3,72.16,64.99,63733
1874,1874,Luxury,All bedrooms,Wicklow,1974.76,15500,155851,1387.498148,0.127403871,1397.569,243.7,263.37,103.3,72.16,64.99,63733
1875,1875,Luxury,Three bed,Wicklow,1910.37,15500,155851,1387.498148,0.123249677,1611.874286,243.7,263.37,103.3,72.16,64.99,63733
1876,1876,Luxury,1 to 3 bed,Wicklow,1904.25,15500,155851,1387.498148,0.122854839,1340.575,243.7,263.37,103.3,72.16,64.99,63733
1877,1877,Luxury,Two bed,Wicklow,1854.94,15500,155851,1387.498148,0.119673548,1327.361111,243.7,263.37,103.3,72.16,64.99,63733
1878,1878,Luxury,Four plus bed,Wicklow,1847.9,15500,155851,1387.498148,0.119219355,1877.888,243.7,263.37,103.3,72.16,64.99,63733
1879,1879,Luxury,1 to 2 bed,Wicklow,1829.98,15500,155851,1387.498148,0.118063226,1245.007778,243.7,263.37,103.3,72.16,64.99,63733
1880,1880,Luxury,Three bed,Wicklow,1747.91,15500,155851,1387.498148,0.112768387,1611.874286,243.7,263.37,103.3,72.16,64.99,63733
1881,1881,Luxury,All bedrooms,Wicklow,1743.68,15500,155851,1387.498148,0.112495484,1397.569,243.7,263.37,103.3,72.16,64.99,63733
1882,1882,Luxury,Four plus bed,Wicklow,1655.82,15500,155851,1387.498148,0.106827097,1877.888,243.7,263.37,103.3,72.16,64.99,63733
1883,1883,Standard,1 to 3 bed,Wicklow,1610.75,15500,155851,1387.498148,0.103919355,1340.575,243.7,263.37,103.3,72.16,64.99,63733
1884,1884,Standard,Two bed,Wicklow,1567.73,15500,155851,1387.498148,0.101143871,1327.361111,243.7,263.37,103.3,72.16,64.99,63733
1885,1885,Standard,Two bed,Wicklow,1495.8,15500,155851,1387.498148,0.096503226,1327.361111,243.7,263.37,103.3,72.16,64.99,63733
1886,1886,Standard,Three bed,Wicklow,1485.98,15500,155851,1387.498148,0.095869677,1611.874286,243.7,263.37,103.3,72.16,64.99,63733
1887,1887,Standard,1 to 2 bed,Wicklow,1478.66,15500,155851,1387.498148,0.095397419,1245.007778,243.7,263.37,103.3,72.16,64.99,63733
1888,1888,Standard,All bedrooms,Wicklow,1473.49,15500,155851,1387.498148,0.095063871,1397.569,243.7,263.37,103.3,72.16,64.99,63733
1889,1889,Standard,Three bed,Wicklow,1436.91,15500,155851,1387.498148,0.092703871,1611.874286,243.7,263.37,103.3,72.16,64.99,63733
1890,1890,Standard,1 to 3 bed,Wicklow,1425.61,15500,155851,1387.498148,0.091974839,1340.575,243.7,263.37,103.3,72.16,64.99,63733
1891,1891,Standard,All bedrooms,Wicklow,1408.53,15500,155851,1387.498148,0.090872903,1397.569,243.7,263.37,103.3,72.16,64.99,63733
1892,1892,Standard,Two bed,Wicklow,1406.11,15500,155851,1387.498148,0.090716774,1327.361111,243.7,263.37,103.3,72.16,64.99,63733
1893,1893,Standard,All bedrooms,Wicklow,1405.28,15500,155851,1387.498148,0.090663226,1397.569,243.7,263.37,103.3,72.16,64.99,63733
1894,1894,Standard,All bedrooms,Wicklow,1403.67,15500,155851,1387.498148,0.090559355,1397.569,243.7,263.37,103.3,72.16,64.99,63733
1895,1895,Standard,1 to 3 bed,Wicklow,1363.98,15500,155851,1387.498148,0.08799871,1340.575,243.7,263.37,103.3,72.16,64.99,63733
1896,1896,Standard,Three bed,Wicklow,1356.34,15500,155851,1387.498148,0.087505806,1611.874286,243.7,263.37,103.3,72.16,64.99,63733
1897,1897,Standard,1 to 3 bed,Wicklow,1346.52,15500,155851,1387.498148,0.086872258,1340.575,243.7,263.37,103.3,72.16,64.99,63733
1898,1898,Standard,1 to 3 bed,Wicklow,1338.83,15500,155851,1387.498148,0.086376129,1340.575,243.7,263.37,103.3,72.16,64.99,63733
1899,1899,Standard,Four plus bed,Wicklow,1325.13,15500,155851,1387.498148,0.085492258,1877.888,243.7,263.37,103.3,72.16,64.99,63733
1900,1900,Standard,All bedrooms,Wicklow,1298.75,15500,155851,1387.498148,0.083790323,1397.569,243.7,263.37,103.3,72.16,64.99,63733
1901,1901,Standard,Two bed,Wicklow,1294.68,15500,155851,1387.498148,0.083527742,1327.361111,243.7,263.37,103.3,72.16,64.99,63733
1902,1902,Standard,1 to 2 bed,Wicklow,1277.37,15500,155851,1387.498148,0.082410968,1245.007778,243.7,263.37,103.3,72.16,64.99,63733
1903,1903,Standard,Two bed,Wicklow,1269.96,15500,155851,1387.498148,0.081932903,1327.361111,243.7,263.37,103.3,72.16,64.99,63733
1904,1904,Standard,1 to 2 bed,Wicklow,1268.0,15500,155851,1387.498148,0.081806452,1245.007778,243.7,263.37,103.3,72.16,64.99,63733
1905,1905,Standard,1 to 2 bed,Wicklow,1264.24,15500,155851,1387.498148,0.081563871,1245.007778,243.7,263.37,103.3,72.16,64.99,63733
1906,1906,Standard,1 to 3 bed,Wicklow,1248.42,15500,155851,1387.498148,0.080543226,1340.575,243.7,263.37,103.3,72.16,64.99,63733
